transaction_id,order_date,customer_id,customer_email,credit_card,territory,product_category,sales_channel,payment_method,quantity,unit_price,gross_amount,legacy_status,source_system
LEG-000968,15/05/22,78409,customer78409@example.com,4307559841420248,,sports,store,card,4,195.63,EUR 782.52,pending,crm
LEG-000969,2022-01-26,84056,customer84056@mail.net,4109077182353277,PT,sports,store,paypal,8,380.31,€3042.47,pending,pos
LEG-000970,2022-07-04,23990,customer23990@mail.net,4939294270215013,PT,books,web,cash,2,722.03,1444.06 GBP,unknown,erp
LEG-000971,2023-08-02,72017,customer72017@legacy.local,4912759395571421,ES,groceries,mobile,wire,12,79.06,948.77 USD,unknown,crm
LEG-000972,2022/08/09 12:00:00,42955,customer42955@legacy.local,5914220072276835,,groceries,partner,paypal,-1,190.40,GBP 952.00,unknown,erp
LEG-000973,10/03/2023,15686,customer15686@mail.net,5775465861728470,FR,groceries,mobile,wire,11,408.91,4498.06 USD,manual_review,pos
LEG-000974,not_available,53802,customer53802@retail.org,,UK,home,mobile,cash,7,212.42,1486.95 GBP,unknown,pos
LEG-000975,2022/11/30 02:00:00,83918,customer83918@mail.net,,IT,electronics,web,wire,3,267.66,GBP 802.98,ok,erp
LEG-000976,2022/07/14 19:00:00,50815,customer50815@example.com,5962840769539087,PT,groceries,store,cash,11,405.73,,manual_review,erp
LEG-000977,2023-12-06,61397,customer61397@mail.net,5825085592562972,IT,home,mobile,wire,5,377.91,1889.54 EUR,unknown,batch_import
LEG-000978,26-02-2022 23:00,89395,customer89395@legacy.local,4446661051496180,IT,books,partner,cash,8,444.93,€3559.46,unknown,crm
LEG-000979,04-01-2023 02:00,95198,customer95198@mail.net,4344088331838016,PT,fashion,web,wire,10,338.08,€3380.80,pending,crm
LEG-000980,2022/03/20 12:00:00,30676,,4391523133631409,ES,electronics,mobile,wire,1,803.92,USD 803.92,ok,erp
LEG-000981,2023-05-13,42097,customer42097@example.com,,ES,groceries,partner,paypal,8,61.62,USD 492.93,manual_review,crm
LEG-000982,2022-02-24,34428,customer34428@legacy.local,4232160059324183,UK,home,partner,cash,5,906.21,EUR 4531.04,pending,crm
LEG-000983,26-06-2023 23:00,55393,customer55393@retail.org,,PT,sports,mobile,cash,3,1209.70,3629.11 EUR,unknown,crm
LEG-000984,17/10/22,54303,customer54303@example.com,5105075508485284,DE,home,partner,paypal,1,1047.54,1047.54 EUR,pending,crm
LEG-000985,2022/12/14 16:00:00,96491,customer96491@example.com,,ES,home,web,wire,1,1474.11,1474.11 EUR,ok,crm
LEG-000986,2022-02-12,57694,customer57694@retail.org,5711706485796886,UK,home,store,card,5,30.44,€152.20,ok,erp
LEG-000987,2022/04/13 08:00:00,25790,customer25790@retail.org,5776195249601709,ES,sports,store,card,2,1444.93,USD 2889.86,pending,erp
LEG-000988,24/08/2022,42975,customer42975@retail.org,4532095928489873,IT,fashion,mobile,wire,6,586.89,3521.32 GBP,ok,erp
LEG-000989,2023/02/15 21:00:00,90269,customer90269@retail.org,5427398356523918,DE,fashion,mobile,wire,9,135.24,€1217.18,ok,batch_import
LEG-000990,2022-09-09,23678,customer23678@mail.net,4156345263628862,PT,electronics,store,paypal,4,514.50,2058.00 GBP,unknown,erp
LEG-000991,2023/04/24 10:00:00,29306,customer29306@mail.net,5742188424638151,ES,fashion,store,cash,2,212.42,$424.84,pending,batch_import
LEG-000992,29-09-2023 19:00,36777,customer36777@mail.net,4530075145183479,UK,electronics,store,cash,11,147.22,USD 1619.43,ok,crm
LEG-000993,02-09-2022 23:00,42898,customer42898@legacy.local,4146066961069637,IT,home,web,cash,5,405.10,EUR 2025.49,manual_review,crm
LEG-000994,2022/04/15 03:00:00,20947,customer20947@example.com,4160040272898683,ES,electronics,partner,card,1,1753.23,£1753.23,ok,batch_import
LEG-000995,09/04/2023,90987,customer90987@example.com,,FR,home,store,paypal,11,N/A,USD 3024.53,manual_review,erp
LEG-000996,26/04/2023,51207,customer51207@retail.org,4741059394815043,PT,fashion,web,wire,10,249.71,2497.07 GBP,manual_review,batch_import
LEG-000997,24-11-2023 14:00,64938,customer64938@example.com,5121018426226441,PT,sports,store,card,5,212.27,£1061.34,manual_review,pos
LEG-000998,2023/04/10 23:00:00,46230,customer46230@example.com,5557374852512258,DE,books,web,card,8,400.79,€3206.34,pending,pos
LEG-000999,2022/08/03 19:00:00,66112,customer66112@example.com,4854070084159124,IT,fashion,store,wire,3,547.38,EUR 1642.14,manual_review,batch_import
LEG-001000,16/11/2022,90612,customer90612@example.com,5206334611897873,IT,fashion,store,wire,2,712.59,1425.18 EUR,ok,batch_import
LEG-001001,27/07/2022,60409,customer60409@example.com,5441843660209313,IT,groceries,mobile,card,4,61.53,246.11 USD,manual_review,batch_import
LEG-001002,2022/12/17 14:00:00,69627,customer69627@mail.net,4348195435110269,FR,home,web,wire,7,172.09,GBP 1204.64,pending,pos
LEG-001003,2022-11-19,50806,,5406260674151448,PT,fashion,store,wire,9,541.02,4869.15 EUR,manual_review,erp
LEG-001004,2023-05-05,17035,customer17035@legacy.local,5893771258284889,IT,groceries,store,paypal,6,364.45,2186.73 GBP,ok,pos
LEG-001005,19/03/2023,96089,customer96089@legacy.local,4041524286785547,ES,fashion,partner,paypal,5,999.77,£4998.87,ok,erp
LEG-001006,2022-05-12,94106,customer94106@mail.net,5707346031613407,PT,groceries,web,cash,1,4765.51,$4765.51,unknown,pos
LEG-001007,2023/07/30 12:00:00,97377,customer97377@example.com,4668815571556616,IT,electronics,mobile,cash,3,1456.83,USD 4370.50,unknown,pos
LEG-001008,13-08-2022 06:00,25278,customer25278@legacy.local,5518256961921269,UK,books,partner,cash,2,2159.39,4318.78 GBP,manual_review,erp
LEG-001009,22/05/23,39421,customer39421@retail.org,4259164230127469,ES,fashion,mobile,card,3,98.99,GBP 296.98,manual_review,crm
LEG-001010,05/01/2022,55337,,4567357756942984,ES,electronics,web,wire,7,162.14,,pending,pos
LEG-001011,2023/01/26 06:00:00,68260,customer68260@legacy.local,4561188203806958,DE,groceries,web,paypal,12,127.21,1526.51 GBP,ok,crm
LEG-001012,31-01-2022 06:00,20302,customer20302@retail.org,5947281326598450,UK,electronics,mobile,paypal,10,,EUR 2335.83,unknown,erp
LEG-001013,18-12-2022 04:00,36328,customer36328@mail.net,4950305687807126,FR,books,store,card,5,156.15,780.73 GBP,pending,erp
LEG-001014,25-08-2023 14:00,19677,customer19677@mail.net,4616576528226195,UK,groceries,web,wire,5,328.68,$1643.39,pending,pos
LEG-001015,09/02/2023,72948,customer72948@retail.org,5009159567832395,IT,fashion,web,card,7,595.59,EUR 4169.11,manual_review,batch_import
LEG-001016,28-06-2023 15:00,97995,,4033881120996676,DE,electronics,mobile,cash,1,1152.55,£1152.55,unknown,batch_import
LEG-001017,2022/01/03 11:00:00,23191,customer23191@retail.org,4967705467393164,ES,groceries,store,paypal,12,241.55,2898.63 GBP,pending,crm
LEG-001018,2022-03-01,75878,customer75878@legacy.local,4662547800958040,FR,sports,partner,card,2,1073.32,GBP 2146.63,manual_review,erp
LEG-001019,26-08-2022 20:00,43768,customer43768@mail.net,5939089413198596,IT,electronics,mobile,card,12,163.79,£1965.48,pending,pos
LEG-001020,2022-12-28,86405,customer86405@mail.net,5125979990323887,DE,fashion,web,cash,4,820.70,£3282.80,ok,erp
LEG-001021,19-09-2023 15:00,12188,customer12188@mail.net,4081836329397026,PT,electronics,partner,card,10,324.01,EUR 3240.09,pending,erp
LEG-001022,16-12-2022 14:00,71591,customer71591@retail.org,4889203028757405,PT,electronics,mobile,cash,,2549.23,2549.23 GBP,pending,pos
LEG-001023,22-04-2023 02:00,32933,customer32933@mail.net,5745145375257448,FR,fashion,web,card,6,315.52,EUR 1893.14,ok,pos
LEG-001024,19-12-2022 02:00,42722,customer42722@mail.net,5050680983831934,UK,fashion,store,cash,9,437.53,$3937.80,manual_review,erp
LEG-001025,2022/11/04 19:00:00,80841,customer80841@legacy.local,5705155782638803,FR,groceries,mobile,cash,4,723.13,£2892.53,pending,batch_import
LEG-001026,2022-07-04,42890,customer42890@legacy.local,5478726819319229,ES,groceries,mobile,wire,12,200.80,€2409.60,pending,pos
LEG-001027,2022-10-09,22424,customer22424@legacy.local,4140035630328267,UK,books,web,paypal,6,759.60,£4557.62,manual_review,crm
LEG-001028,2022/05/23 02:00:00,86574,customer86574@example.com,,PT,books,partner,wire,11,324.58,£3570.39,pending,batch_import
LEG-001029,2023-02-30,41992,customer41992@legacy.local,4803364908474911,PT,groceries,mobile,card,9,9.68,GBP 87.15,manual_review,batch_import
LEG-001030,2023/06/21 08:00:00,33451,,4857962295110848,ES,fashion,web,card,3,1641.25,4923.74 EUR,ok,crm
LEG-001031,02-10-2023 03:00,53974,customer53974@legacy.local,,PT,sports,mobile,wire,11,90.93,$1000.26,ok,batch_import
LEG-001032,24/09/2023,12006,customer12006@legacy.local,4506671485333171,IT,sports,store,card,-1,1145.55,£3436.65,pending,erp
LEG-001033,15/03/2022,76538,customer76538@example.com,5217680126962505,DE,groceries,mobile,paypal,9,532.36,€4791.25,pending,crm
LEG-001034,22-06-2022 15:00,32120,customer32120@legacy.local,4838440376543999,UK,sports,web,wire,12,,USD 1830.05,unknown,batch_import
LEG-001035,2022-11-23,87435,customer87435@mail.net,,FR,fashion,mobile,card,9,360.67,3246.00 USD,ok,crm
LEG-001036,06-12-2023 08:00,61705,customer61705@mail.net,5374496660723660,DE,home,web,card,9,293.53,2641.73 GBP,pending,pos
LEG-001037,03/10/23,79924,customer79924@legacy.local,4602695775266848,PT,electronics,partner,wire,10,339.35,$3393.51,ok,erp
LEG-001038,24/08/2022,45079,customer45079@mail.net,,IT,fashion,store,cash,-1,87.54,787.88 USD,manual_review,batch_import
LEG-001039,not_available,90734,customer90734@mail.net,5597739610340573,DE,groceries,web,card,7,29.15,204.06 USD,manual_review,pos
LEG-001040,15-06-2022 03:00,38125,customer38125@retail.org,5991658723634110,FR,books,partner,cash,12,13.61,€163.33,pending,crm
LEG-001041,2023/05/18 17:00:00,86919,customer86919@legacy.local,4960841585537304,DE,books,store,paypal,3,1400.38,EUR 4201.13,manual_review,pos
LEG-001042,not_available,22514,customer22514@example.com,5602310640797296,PT,books,store,paypal,5,271.71,1358.56 GBP,manual_review,erp
LEG-001043,08-12-2023 06:00,94158,customer94158@mail.net,5587837105392590,UK,fashion,web,paypal,8,574.86,£4598.90,pending,crm
LEG-001044,2022-13-17,30683,customer30683@retail.org,5752707127971763,,sports,mobile,cash,1,1754.22,EUR 1754.22,ok,batch_import
LEG-001045,2023/03/25 01:00:00,62119,customer62119@mail.net,4639158464725604,DE,books,mobile,card,-1,227.26,EUR 681.79,unknown,pos
LEG-001046,21-09-2022 00:00,61494,customer61494@legacy.local,4206676654053242,UK,fashion,store,wire,4,1137.97,GBP 4551.88,manual_review,crm
LEG-001047,02/02/2022,41425,customer41425@example.com,5886455526151070,FR,fashion,web,paypal,9,542.23,,manual_review,batch_import
LEG-001048,18-12-2022 21:00,22138,customer22138@legacy.local,5869263560062551,DE,books,partner,paypal,4,159.47,$637.90,unknown,erp
LEG-001049,2022-09-15,69551,customer69551@example.com,5621346164615265,PT,groceries,store,cash,5,802.81,EUR 4014.06,ok,pos
LEG-001050,2023-09-23,86396,customer86396@mail.net,5812681793008058,IT,electronics,store,card,2,1802.05,3604.10 EUR,ok,pos
LEG-001051,14/12/2022,24720,customer24720@mail.net,5990213116694602,ES,sports,partner,cash,1,3475.92,EUR 3475.92,unknown,erp
LEG-001052,2023/09/29 16:00:00,69904,customer69904@mail.net,4609203314656571,DE,books,web,wire,,818.43,GBP 4092.14,unknown,erp
LEG-001053,12-02-2023 08:00,61916,customer61916@legacy.local,,PT,books,store,paypal,2,728.53,1457.06 USD,ok,pos
LEG-001054,2023/06/15 07:00:00,42165,customer42165@legacy.local,5885988192069656,PT,books,partner,wire,1,1564.90,€1564.90,pending,crm
LEG-001055,2023/06/30 06:00:00,40237,customer40237@mail.net,5802280177106294,ES,fashion,store,paypal,2,N/A,GBP 4529.35,unknown,erp
LEG-001056,19-12-2023 03:00,38437,customer38437@retail.org,4667477201104083,PT,books,mobile,cash,,233.87,935.46 GBP,manual_review,pos
LEG-001057,05/08/2022,47028,customer47028@legacy.local,5777277457502188,PT,sports,store,cash,6,119.44,USD 716.62,manual_review,batch_import
LEG-001058,15/11/2023,49024,customer49024@mail.net,5770693928532025,ES,groceries,partner,paypal,1,885.85,885.85 GBP,ok,batch_import
LEG-001059,2022/11/30 19:00:00,20279,customer20279@legacy.local,4185723501947377,PT,home,partner,paypal,10,436.62,4366.18 GBP,manual_review,crm
LEG-001060,2022-01-21,92793,customer92793@example.com,4428669062515759,FR,electronics,partner,cash,3,257.58,GBP 772.74,ok,crm
LEG-001061,07/07/2022,56273,customer56273@retail.org,5966529483051719,UK,home,mobile,paypal,8,322.08,$2576.65,manual_review,pos
LEG-001062,2022/05/14 12:00:00,75235,customer75235@retail.org,4104979140771280,DE,groceries,web,cash,5,444.83,$2224.17,manual_review,pos
LEG-001063,24-10-2022 07:00,21809,customer21809@legacy.local,4325369525587673,ES,books,web,card,3,766.67,2300.02 GBP,unknown,batch_import
LEG-001064,2022/07/07 21:00:00,64420,customer64420@legacy.local,4196275644390951,FR,fashion,mobile,card,2,1873.54,USD 3747.08,ok,pos
LEG-001065,2023-10-26,17403,customer17403@example.com,5373965272959867,UK,sports,store,card,8,278.68,2229.44 GBP,manual_review,crm
LEG-001066,10/01/2022,33996,customer33996@legacy.local,4326893746021368,FR,fashion,partner,card,8,608.74,EUR 4869.90,unknown,crm
LEG-001067,2023/03/23 21:00:00,64221,customer64221@mail.net,4235528587063022,UK,home,mobile,paypal,8,470.71,$3765.68,ok,pos
LEG-001068,2023/05/12 05:00:00,88463,customer88463@retail.org,,IT,fashion,store,paypal,5,649.27,3246.35 USD,ok,pos
LEG-001069,28-11-2023 13:00,83664,customer83664@mail.net,5193788663646533,DE,groceries,partner,wire,9,502.54,4522.88 EUR,manual_review,erp
LEG-001070,12-08-2022 15:00,19734,customer19734@legacy.local,5052194050472609,UK,home,web,paypal,3,575.97,$1727.92,manual_review,crm
LEG-001071,2023/07/25 02:00:00,51560,customer51560@retail.org,4665397885874895,FR,home,web,paypal,10,290.51,£2905.10,ok,batch_import
LEG-001072,04/05/2023,33735,customer33735@retail.org,4238487756191898,FR,groceries,mobile,wire,5,339.61,EUR 1698.04,ok,pos
LEG-001073,2022/08/24 12:00:00,55964,,4934424627123933,ES,fashion,store,wire,8,462.31,€3698.50,manual_review,pos
LEG-001074,2023-02-10,97889,customer97889@retail.org,5875788273763097,IT,books,mobile,cash,10,271.08,2710.80 GBP,manual_review,pos
LEG-001075,12-10-2022 11:00,17241,customer17241@legacy.local,4901079322652782,DE,sports,store,card,5,686.43,€3432.16,unknown,erp
LEG-001076,,67973,customer67973@retail.org,5075538053659726,IT,electronics,partner,card,11,75.19,€827.13,manual_review,erp
LEG-001077,2022-09-06,23992,customer23992@legacy.local,5379821492413717,DE,books,web,paypal,9,,1591.27 GBP,pending,batch_import
LEG-001078,2022/07/23 17:00:00,26203,,5775595735410577,PT,electronics,store,card,3,706.60,2119.81 GBP,ok,crm
LEG-001079,2022/08/05 10:00:00,52642,customer52642@mail.net,,,groceries,web,cash,3,881.78,€2645.35,manual_review,batch_import
LEG-001080,2023-11-11,12181,customer12181@example.com,5584089227069906,FR,sports,partner,paypal,8,440.58,GBP 3524.62,pending,batch_import
LEG-001081,2022-11-08,48388,,4351424496639000,PT,groceries,web,paypal,3,812.92,2438.76 GBP,manual_review,batch_import
LEG-001082,2023-02-30,23695,customer23695@example.com,5317098166881303,IT,books,web,wire,11,137.40,€1511.45,unknown,batch_import
LEG-001083,24/12/2022,67565,customer67565@retail.org,5622957947450809,IT,electronics,partner,wire,3,387.34,USD 1162.01,manual_review,crm
LEG-001084,2023/04/04 02:00:00,20811,customer20811@example.com,,UK,electronics,mobile,cash,5,265.79,£1328.95,pending,crm
LEG-001085,2023/02/06 10:00:00,35209,customer35209@legacy.local,5074146440261353,FR,fashion,web,wire,10,222.40,GBP 2224.00,pending,pos
LEG-001086,13/08/2023,57197,customer57197@mail.net,,DE,sports,web,wire,1,1726.66,1726.66 GBP,pending,erp
LEG-001087,09-05-2022 14:00,42434,customer42434@retail.org,5881946877492944,PT,home,partner,cash,7,174.71,1222.99 EUR,manual_review,batch_import
LEG-001088,05-12-2023 10:00,89106,customer89106@retail.org,,PT,books,mobile,wire,1,4819.86,4819.86 GBP,ok,crm
LEG-001089,2022-13-13,80851,customer80851@example.com,4889531154397815,FR,sports,web,card,3,1363.31,EUR 4089.93,pending,batch_import
LEG-001090,2023/10/31 05:00:00,14964,customer14964@retail.org,4251826135062108,ES,fashion,partner,card,7,679.02,4753.12 GBP,manual_review,pos
LEG-001091,2022-02-20,79595,customer79595@retail.org,4140737308714390,ES,home,web,card,-1,330.22,£1981.32,ok,batch_import
LEG-001092,20-10-2022 16:00,95455,,4738152293229725,ES,groceries,mobile,paypal,8,584.88,USD 4679.06,manual_review,pos
LEG-001093,2023/10/07 18:00:00,81575,customer81575@retail.org,,UK,fashion,web,card,8,33.16,EUR 265.30,pending,pos
LEG-001094,2022/08/31 03:00:00,10309,customer10309@retail.org,5010146019335206,PT,fashion,web,wire,4,354.34,$1417.35,manual_review,erp
LEG-001095,2022-13-09,48382,customer48382@retail.org,,,sports,partner,cash,9,29.68,$267.16,pending,pos
LEG-001096,2022-09-28,66649,customer66649@legacy.local,5710665602492357,FR,sports,web,paypal,3,398.99,1196.96 EUR,manual_review,batch_import
LEG-001097,2022-11-20,55596,customer55596@retail.org,4171511142412484,FR,fashion,mobile,card,2,410.13,820.26 USD,manual_review,pos
LEG-001098,2023/09/04 10:00:00,10071,customer10071@example.com,,UK,home,mobile,card,7,487.65,GBP 3413.55,ok,erp
LEG-001099,,59896,customer59896@example.com,5426078241164342,UK,electronics,web,paypal,7,255.93,$1791.49,pending,pos
LEG-001100,2023/10/22 13:00:00,26636,customer26636@legacy.local,4684603895159234,DE,home,web,cash,1,1147.98,EUR 1147.98,ok,batch_import
LEG-001101,2022-11-28,51218,customer51218@example.com,4713463107890786,UK,fashion,partner,card,1,52.70,GBP 52.70,unknown,crm
LEG-001102,2022/11/10 15:00:00,46478,customer46478@legacy.local,,ES,home,partner,card,8,399.43,£3195.44,manual_review,pos
LEG-001103,2022/12/02 23:00:00,56985,customer56985@example.com,5928184726680639,PT,fashion,web,card,1,849.91,849.91 EUR,manual_review,erp
LEG-001104,03/11/2023,90139,customer90139@example.com,4179592822331256,PT,groceries,mobile,paypal,9,14.95,134.52 EUR,manual_review,crm
LEG-001105,24/05/2023,34835,customer34835@legacy.local,5374214209420793,FR,groceries,partner,card,3,466.65,1399.95 EUR,unknown,erp
LEG-001106,03-01-2022 18:00,53254,customer53254@retail.org,4642737957238161,PT,sports,web,card,11,103.18,EUR 1134.99,ok,crm
LEG-001107,2023/02/19 18:00:00,98656,customer98656@example.com,4223208738570943,ES,electronics,store,cash,5,45.31,GBP 226.53,ok,batch_import
LEG-001108,,34353,customer34353@legacy.local,5193178449883803,FR,fashion,mobile,card,11,64.28,$707.09,unknown,batch_import
LEG-001109,15/05/23,51046,customer51046@mail.net,4348118082938502,IT,fashion,mobile,paypal,8,193.30,€1546.39,manual_review,pos
LEG-001110,02-04-2023 00:00,40783,,5331191611955309,PT,home,store,card,1,1085.74,EUR 1085.74,pending,batch_import
LEG-001111,2023-08-18,13602,customer13602@mail.net,5820721624742468,DE,sports,store,card,9,230.42,2073.77 EUR,ok,pos
LEG-001112,13/05/2022,67823,customer67823@example.com,5890355081996844,FR,fashion,web,cash,2,1561.62,€3123.24,ok,pos
LEG-001113,2022/11/30 13:00:00,58484,customer58484@example.com,4016759930013414,FR,books,web,cash,11,,€4616.59,manual_review,pos
LEG-001114,08-02-2022 00:00,16425,customer16425@mail.net,5976834875256048,PT,fashion,partner,wire,5,14.54,72.69 EUR,ok,batch_import
LEG-001115,24-06-2022 21:00,21688,customer21688@mail.net,5081595904315071,FR,fashion,store,cash,2,2469.38,GBP 4938.76,ok,crm
